"","Gn1","Gn2","interaction"
"3185","Chamaesyce","Eragrostis","adjacentTo"
"3186","Chamaesyce","Euphorbia","interactsWith"
"3187","Chamaesyce","Euphorbia","hasPathogen"
"3188","Chamaesyce","Euphorbia","visitsFlowersOf"
"3189","Chamaesyce","Euphorbia","pathogenOf"
"3190","Chamaesyce","Juniperus","interactsWith"
"3191","Chloris","Cirsium","eats"
"3192","Chloris","Cornus","eats"
"3193","Chloris","Digitaria","hasHost"
"3194","Chloris","Eragrostis","interactsWith"
"3195","Chloris","Geranium","eats"
"3196","Chloris","Geranium","interactsWith"
"3197","Chloris","Geum","eats"
"3198","Chloris","Helianthus","interactsWith"
"3199","Chloris","Hordeum","pathogenOf"
"3200","Chloris","Juniperus","interactsWith"
"3201","Chloris","Poa","eats"
"3202","Chloris","Polygonum","eats"
"3203","Chloris","Prunus","eats"
"3204","Chloris","Prunus","hasHost"
"3205","Chloris","Rosa","eats"
"3206","Chloris","Rosa","dispersalVectorOf"
"3207","Chloris","Rubus","eats"
"3208","Chloris","Rubus","dispersalVectorOf"
"3209","Chloris","Rubus","visitsFlowersOf"
"3210","Chloris","Rumex","eats"
"3211","Chloris","Tragopogon","eats"
"3212","Chloris","Tridens","interactsWith"
"3213","Chloris","Ulmus","visits"
"3214","Chloris","Ulmus","eats"
"3215","Chloris","Ulmus","hasHost"
"3216","Chloris","Vicia","eats"
"3217","Chloris","Viola","pollinates"
"3218","Cirsium","Cornus","interactsWith"
"3219","Cirsium","Eupatorium","eatenBy"
"3220","Cirsium","Juniperus","interactsWith"
"3221","Cirsium","Plantago","interactsWith"
"3222","Cirsium","Rubus","interactsWith"
"3223","Cirsium","Salvia","interactsWith"
"3224","Cirsium","Setaria","flowersVisitedBy"
"3225","Cirsium","Silene","interactsWith"
"3226","Cirsium","Vicia","interactsWith"
"3227","Conyza","Erigeron","interactsWith"
"3228","Conyza","Erigeron","hasHost"
"3229","Conyza","Rosa","interactsWith"
"3230","Conyza","Symphyotrichum","interactsWith"
"3231","Cornus","Delphinium","interactsWith"
"3232","Cornus","Draba","interactsWith"
"3233","Cornus","Elymus","interactsWith"
"3234","Cornus","Erigeron","interactsWith"
"3235","Cornus","Geum","interactsWith"
"3236","Cornus","Juncus","interactsWith"
"3237","Cornus","Juniperus","interactsWith"
"3238","Cornus","Monarda","interactsWith"
"3239","Cornus","Poa","interactsWith"
"3240","Cornus","Rosa","interactsWith"
"3241","Cornus","Rubus","interactsWith"
"3242","Cornus","Rumex","eats"
"3243","Cornus","Solidago","interactsWith"
"3244","Cornus","Ulmus","interactsWith"
"3245","Cornus","Viola","interactsWith"
"3246","Croton","Rhus","interactsWith"
"3247","Croton","Scutellaria","interactsWith"
"3248","Croton","Verbena","interactsWith"
"3249","Cyperus","Scutellaria","interactsWith"
"3250","Cyperus","Symphyotrichum","interactsWith"
"3251","Dalea","Silphium","interactsWith"
"3252","Delphinium","Juniperus","interactsWith"
"3253","Delphinium","Poa","interactsWith"
"3254","Delphinium","Rumex","interactsWith"
"3255","Delphinium","Salvia","interactsWith"
"3256","Desmanthus","Juniperus","interactsWith"
"3257","Desmodium","Monarda","interactsWith"
"3258","Desmodium","Ratibida","interactsWith"
"3259","Dichanthelium","Eragrostis","interactsWith"
"3260","Dichanthelium","Viola","interactsWith"
"3261","Digitaria","Sporobolus","interactsWith"
"3262","Draba","Elymus","interactsWith"
"3263","Draba","Erigeron","interactsWith"
"3264","Draba","Geum","interactsWith"
"3265","Draba","Helianthus","adjacentTo"
"3266","Draba","Juniperus","interactsWith"
"3267","Draba","Lepidium","interactsWith"
"3268","Draba","Lepidium","eats"
"3269","Draba","Lepidium","eatenBy"
"3270","Draba","Packera","interactsWith"
"3271","Draba","Plantago","interactsWith"
"3272","Draba","Poa","interactsWith"
"3273","Draba","Rosa","interactsWith"
"3274","Draba","Rubus","interactsWith"
"3275","Draba","Rumex","interactsWith"
"3276","Draba","Silene","interactsWith"
"3277","Draba","Solidago","interactsWith"
"3278","Draba","Symphyotrichum","interactsWith"
"3279","Draba","Viola","interactsWith"
"3280","Echinacea","Monarda","interactsWith"
"3281","Echinacea","Rubus","hasHost"
"3282","Eleocharis","Juncus","interactsWith"
"3283","Eleocharis","Poa","interactsWith"
"3284","Eleocharis","Rubus","interactsWith"
"3285","Eleocharis","Rumex","interactsWith"
"3286","Elymus","Euphorbia","interactsWith"
"3287","Elymus","Geranium","interactsWith"
"3288","Elymus","Geum","interactsWith"
"3289","Elymus","Juniperus","interactsWith"
"3290","Elymus","Packera","interactsWith"
"3291","Elymus","Pascopyrum","interactsWith"
"3292","Elymus","Plantago","interactsWith"
"3293","Elymus","Polygonum","interactsWith"
"3294","Elymus","Rosa","interactsWith"
"3295","Elymus","Rubus","interactsWith"
"3296","Elymus","Silene","interactsWith"
"3297","Elymus","Solidago","interactsWith"
"3298","Elymus","Symphyotrichum","interactsWith"
"3299","Eragrostis","Euphorbia","interactsWith"
"3300","Eragrostis","Juniperus","interactsWith"
"3301","Eragrostis","Lepidium","adjacentTo"
"3302","Eragrostis","Panicum","interactsWith"
"3303","Eragrostis","Poa","interactsWith"
"3304","Eragrostis","Tridens","interactsWith"
"3305","Erigeron","Geranium","interactsWith"
"3306","Erigeron","Grindelia","interactsWith"
"3307","Erigeron","Hieracium","interactsWith"
"3308","Erigeron","Juncus","interactsWith"
"3309","Erigeron","Juniperus","interactsWith"
"3310","Erigeron","Plantago","interactsWith"
"3311","Erigeron","Rosa","interactsWith"
"3312","Erigeron","Rubus","interactsWith"
"3313","Erigeron","Silene","interactsWith"
"3314","Erigeron","Solidago","interactsWith"
"3315","Erigeron","Symphyotrichum","interactsWith"
"3316","Erigeron","Symphyotrichum","eats"
"3317","Erigeron","Symphyotrichum","eatenBy"
"3318","Erigeron","Symphyotrichum","flowersVisitedBy"
"3319","Erigeron","Symphyotrichum","visitsFlowersOf"
"3320","Erigeron","Ulmus","interactsWith"
"3321","Erigeron","Viola","interactsWith"
"3322","Eupatorium","Lespedeza","interactsWith"
"3323","Eupatorium","Symphyotrichum","interactsWith"
"3324","Eupatorium","Vernonia","interactsWith"
"3325","Euphorbia","Juniperus","interactsWith"
"3326","Euphorbia","Monarda","visitedBy"
"3327","Euphorbia","Muhlenbergia","interactsWith"
"3328","Euphorbia","Oxalis","interactsWith"
"3329","Euphorbia","Poa","interactsWith"
"3330","Euphorbia","Rhus","interactsWith"
"3331","Euphorbia","Salvia","adjacentTo"
"3332","Euphorbia","Solanum","interactsWith"
"3333","Gaura","Oenothera","interactsWith"
"3334","Geranium","Hieracium","interactsWith"
"3335","Geranium","Juncus","interactsWith"
"3336","Geranium","Oxalis","interactsWith"
"3337","Geranium","Packera","interactsWith"
"3338","Geranium","Poa","interactsWith"
"3339","Geranium","Rubus","interactsWith"
"3340","Geranium","Rumex","interactsWith"
"3341","Geranium","Toxicodendron","interactsWith"
"3342","Geranium","Viola","interactsWith"
"3343","Geum","Hieracium","interactsWith"
"3344","Geum","Poa","interactsWith"
"3345","Geum","Rubus","interactsWith"
"3346","Geum","Silene","interactsWith"
"3347","Geum","Symphyotrichum","interactsWith"
"3348","Geum","Viola","visits"
"3349","Glandularia","Juniperus","interactsWith"
"3350","Glandularia","Verbena","interactsWith"
"3351","Gleditsia","Ulmus","interactsWith"
"3352","Grindelia","Mimosa","interactsWith"
"3353","Grindelia","Oligoneuron","interactsWith"
"3354","Grindelia","Solidago","interactsWith"
"3355","Helianthus","Lomatium","pollinates"
"3356","Helianthus","Penstemon","visitsFlowersOf"
"3357","Helianthus","Rosa","pollinates"
"3358","Helianthus","Rosa","visitsFlowersOf"
"3359","Helianthus","Verbena","interactsWith"
"3360","Helianthus","Vicia","interactsWith"
"3361","Helianthus","Zanthoxylum","interactsWith"
"3362","Hieracium","Juncus","interactsWith"
"3363","Hieracium","Poa","interactsWith"
"3364","Hieracium","Setaria","interactsWith"
"3365","Hordeum","Juncus","interactsWith"
"3366","Hordeum","Poa","interactsWith"
"3367","Hordeum","Solidago","interactsWith"
"3368","Hordeum","Symphyotrichum","interactsWith"
"3369","Juncus","Juniperus","interactsWith"
"3370","Juncus","Muhlenbergia","interactsWith"
"3371","Juncus","Muhlenbergia","adjacentTo"
"3372","Juncus","Plantago","interactsWith"
"3373","Juncus","Poa","interactsWith"
"3374","Juncus","Polygonum","interactsWith"
"3375","Juncus","Silene","interactsWith"
"3376","Juncus","Sisyrinchium","interactsWith"
"3377","Juncus","Symphyotrichum","interactsWith"
"3378","Juncus","Vicia","interactsWith"
"3379","Juncus","Viola","interactsWith"
"3380","Juniperus","Koeleria","interactsWith"
"3381","Juniperus","Lepidium","interactsWith"
"3382","Juniperus","Linum","interactsWith"
"3383","Juniperus","Lomatium","interactsWith"
"3384","Juniperus","Muhlenbergia","interactsWith"
"3385","Juniperus","Opuntia","interactsWith"
"3386","Juniperus","Packera","interactsWith"
"3387","Juniperus","Panicum","interactsWith"
"3388","Juniperus","Penstemon","interactsWith"
"3389","Juniperus","Poa","interactsWith"
"3390","Juniperus","Polygonum","interactsWith"
"3391","Juniperus","Prunus","interactsWith"
"3392","Juniperus","Rhus","interactsWith"
"3393","Juniperus","Rosa","interactsWith"
"3394","Juniperus","Salvia","interactsWith"
"3395","Juniperus","Schizachyrium","interactsWith"
"3396","Juniperus","Silene","interactsWith"
"3397","Juniperus","Solidago","interactsWith"
"3398","Juniperus","Sorghastrum","interactsWith"
"3399","Juniperus","Sporobolus","interactsWith"
"3400","Juniperus","Symphoricarpos","interactsWith"
"3401","Juniperus","Teucrium","interactsWith"
"3402","Juniperus","Ulmus","interactsWith"
"3403","Juniperus","Verbena","interactsWith"
"3404","Juniperus","Vulpia","interactsWith"
"3405","Koeleria","Silene","interactsWith"
"3406","Kummerowia","Lespedeza","interactsWith"
"3407","Lepidium","Poa","interactsWith"
"3408","Lespedeza","Rosa","interactsWith"
"3409","Lespedeza","Verbena","interactsWith"
"3410","Linum","Lithospermum","interactsWith"
"3411","Linum","Poa","interactsWith"
"3412","Lithospermum","Polygonum","interactsWith"
"3413","Medicago","Oxalis","interactsWith"
"3414","Mimosa","Rhus","interactsWith"
"3415","Mirabilis","Prunus","interactsWith"
"3416","Mirabilis","Prunus","parasiteOf"
"3417","Mirabilis","Prunus","hasHost"
"3418","Mirabilis","Prunus","adjacentTo"
"3419","Mirabilis","Rosa","visits"
"3420","Mirabilis","Rubus","interactsWith"
"3421","Mirabilis","Rubus","eats"
"3422","Mirabilis","Rumex","interactsWith"
"3423","Mirabilis","Senna","hasHost"
"3424","Mirabilis","Vernonia","visitsFlowersOf"
"3425","Mirabilis","Viola","hasHost"
"3426","Monarda","Silphium","interactsWith"
"3427","Muhlenbergia","Plantago","interactsWith"
"3428","Muhlenbergia","Polygonum","interactsWith"
"3429","Muhlenbergia","Symphyotrichum","interactsWith"
"3430","Oenothera","Rumex","interactsWith"
"3431","Oligoneuron","Solidago","interactsWith"
"3432","Oligoneuron","Solidago","flowersVisitedBy"
"3433","Oligoneuron","Solidago","visitsFlowersOf"
"3434","Oligoneuron","Solidago","visits"
"3435","Oligoneuron","Solidago","visitedBy"
"3436","Oligoneuron","Symphyotrichum","interactsWith"
"3437","Opuntia","Penstemon","interactsWith"
"3438","Opuntia","Rosa","interactsWith"
"3439","Opuntia","Salvia","interactsWith"
"3440","Opuntia","Senna","interactsWith"
"3441","Opuntia","Vulpia","hostOf"
"3442","Oxalis","Plantago","interactsWith"
"3443","Oxalis","Poa","interactsWith"
"3444","Oxalis","Polygonum","interactsWith"
"3445","Oxalis","Rumex","interactsWith"
"3446","Oxalis","Viola","interactsWith"
"3447","Packera","Poa","interactsWith"
"3448","Packera","Rumex","interactsWith"
"3449","Panicum","Setaria","interactsWith"
"3450","Panicum","Viola","interactsWith"
"3451","Pediomelum","Psoralea","interactsWith"
"3452","Penstemon","Salvia","interactsWith"
"3453","Penstemon","Senna","interactsWith"
"3454","Physalis","Solanum","interactsWith"
"3455","Plantago","Solidago","interactsWith"
"3456","Plantago","Symphyotrichum","interactsWith"
"3457","Poa","Polygonum","interactsWith"
"3458","Poa","Rosa","interactsWith"
"3459","Poa","Rubus","interactsWith"
"3460","Poa","Rumex","interactsWith"
"3461","Poa","Salvia","interactsWith"
"3462","Poa","Silene","interactsWith"
"3463","Poa","Sisyrinchium","interactsWith"
"3464","Poa","Solidago","interactsWith"
"3465","Poa","Symphyotrichum","interactsWith"
"3466","Poa","Viola","interactsWith"
"3467","Poa","Vulpia","interactsWith"
"3468","Polygonum","Rumex","interactsWith"
"3469","Polygonum","Symphyotrichum","interactsWith"
"3470","Prunus","Rosa","interactsWith"
"3471","Prunus","Rosa","pathogenOf"
"3472","Prunus","Rubus","interactsWith"
"3473","Prunus","Rubus","adjacentTo"
"3474","Prunus","Toxicodendron","interactsWith"
"3475","Prunus","Toxicodendron","visitedBy"
"3476","Prunus","Ulmus","interactsWith"
"3477","Psoralea","Verbena","interactsWith"
"3478","Rhus","Rosa","interactsWith"
"3479","Rhus","Rubus","interactsWith"
"3480","Rhus","Salvia","interactsWith"
"3481","Rhus","Toxicodendron","interactsWith"
"3482","Rhus","Vulpia","hostOf"
"3483","Rosa","Rubus","interactsWith"
"3484","Rosa","Silene","interactsWith"
"3485","Rosa","Solidago","interactsWith"
"3486","Rosa","Vicia","eatenBy"
"3487","Rosa","Viola","interactsWith"
"3488","Rubus","Silene","interactsWith"
"3489","Rubus","Ulmus","interactsWith"
"3490","Rubus","Verbena","interactsWith"
"3491","Rubus","Viola","interactsWith"
"3492","Rubus","Vulpia","hostOf"
"3493","Rumex","Solidago","interactsWith"
"3494","Rumex","Viola","interactsWith"
"3495","Schedonnardus","Sporobolus","interactsWith"
"3496","Setaria","Solanum","interactsWith"
"3497","Setaria","Sporobolus","interactsWith"
"3498","Setaria","Tridens","interactsWith"
"3499","Silene","Solidago","interactsWith"
"3500","Silene","Symphyotrichum","interactsWith"
"3501","Silene","Viola","interactsWith"
"3502","Solanum","Vicia","interactsWith"
"3503","Solanum","Viola","interactsWith"
"3504","Solanum","Vulpia","hostOf"
"3505","Solidago","Viola","interactsWith"
"3506","Spartina","Sporobolus","interactsWith"
"3507","Spartina","Sporobolus","eats"
"3508","Sporobolus","Vulpia","interactsWith"
"3509","Symphoricarpos","Toxicodendron","interactsWith"
"3510","Symphoricarpos","Ulmus","interactsWith"
"3511","Toxicodendron","Ulmus","interactsWith"
"3512","Toxicodendron","Ulmus","hasHost"
"3513","Toxicodendron","Vicia","interactsWith"
"3514","Tridens","Ulmus","eats"
"3515","Tridens","Vulpia","hasHost"
"3516","Ulmus","Vulpia","hostOf"
"3517","Ulmus","Zanthoxylum","interactsWith"
"3518","Aegithalos","Dendrocopos","eatenBy"
"3519","Aegithalos","Picoides","eatenBy"
"3520","Apus","Buteo","interactsWith"
"3521","Apus","Corvus","interactsWith"
"3522","Aquila","Cuculus","preysOn"
"3523","Aquila","Cuculus","eats"
"3524","Aquila","Dendrocopos","eats"
"3525","Aquila","Garrulus","eats"
"3526","Aquila","Garrulus","interactsWith"
"3527","Aquila","Scolopax","eats"
"3528","Aquila","Sylvia","eats"
"3529","Aquila","Tringa","eats"
"3530","Buteo","Coccothraustes","eats"
"3531","Buteo","Cyanistes","eats"
"3532","Buteo","Dendrocopos","eats"
"3533","Buteo","Fringilla","eats"
"3534","Buteo","Garrulus","eats"
"3535","Buteo","Jynx","eats"
"3536","Buteo","Lophophanes","eats"
"3537","Buteo","Periparus","eats"
"3538","Buteo","Picus","eats"
"3539","Buteo","Pyrrhula","eats"
"3540","Buteo","Scolopax","eats"
"3541","Buteo","Scolopax","preysOn"
"3542","Buteo","Sylvia","preysOn"
"3543","Buteo","Sylvia","eats"
"3544","Buteo","Tringa","interactsWith"
"3545","Buteo","Tringa","eatenBy"
"3546","Buteo","Tringa","eats"
"3547","Carduelis","Dendrocopos","eatenBy"
"3548","Carduelis","Dendrocopos","preyedUponBy"
"3549","Carduelis","Garrulus","eatenBy"
"3550","Carduelis","Jynx","eatenBy"
"3551","Carpodacus","Garrulus","eatenBy"
"3552","Certhia","Dendrocopos","eatenBy"
"3553","Certhia","Dendrocopos","interactsWith"
"3554","Certhia","Jynx","eatenBy"
"3555","Coccothraustes","Corvus","eatenBy"
"3556","Coccothraustes","Garrulus","eatenBy"
"3557","Coccothraustes","Strix","eatenBy"
"3558","Columba","Dendrocopos","eatenBy"
"3559","Columba","Garrulus","eatenBy"
"3560","Corvus","Cuculus","eats"
"3561","Corvus","Cyanistes","eats"
"3562","Corvus","Garrulus","eats"
"3563","Corvus","Garrulus","interactsWith"
"3564","Corvus","Garrulus","eatenBy"
"3565","Corvus","Hippolais","eats"
"3566","Corvus","Lophophanes","eats"
"3567","Corvus","Muscicapa","eats"
"3568","Corvus","Periparus","eats"
"3569","Corvus","Sylvia","eats"
"3570","Corvus","Tringa","interactsWith"
"3571","Corvus","Tringa","eats"
"3572","Cuculus","Garrulus","eatenBy"
"3573","Cuculus","Luscinia","eats"
"3574","Cuculus","Prunella","eats"
"3575","Cuculus","Strix","eatenBy"
"3576","Cuculus","Troglodytes","interactsWith"
"3577","Cyanistes","Garrulus","eatenBy"
"3578","Cyanistes","Jynx","eatenBy"
"3579","Cyanistes","Picoides","eatenBy"
"3580","Cyanistes","Strix","eatenBy"
"3581","Dendrocopos","Garrulus","eats"
"3582","Dendrocopos","Garrulus","interactsWith"
"3583","Dendrocopos","Jynx","eats"
"3584","Dendrocopos","Jynx","eatenBy"
"3585","Dendrocopos","Lophophanes","eats"
"3586","Dendrocopos","Periparus","eats"
"3587","Dendrocopos","Picoides","interactsWith"
"3588","Dendrocopos","Picoides","eatenBy"
"3589","Dendrocopos","Sitta","eats"
"3590","Dendrocopos","Strix","eatenBy"
"3591","Dendrocopos","Strix","interactsWith"
"3592","Dendrocopos","Strix","preyedUponBy"
"3593","Dendrocopos","Sturnus","eats"
"3594","Dendrocopos","Troglodytes","eats"
"3595","Erithacus","Garrulus","eatenBy"
"3596","Erithacus","Jynx","eatenBy"
"3597","Erithacus","Picoides","eatenBy"
"3598","Erithacus","Strix","eatenBy"
"3599","Ficedula","Garrulus","interactsWith"
"3600","Ficedula","Garrulus","eatenBy"
"3601","Ficedula","Jynx","eatenBy"
"3602","Ficedula","Picoides","eatenBy"
"3603","Ficedula","Strix","interactsWith"
"3604","Ficedula","Strix","eatenBy"
"3605","Fringilla","Garrulus","eatenBy"
"3606","Fringilla","Garrulus","preyedUponBy"
"3607","Fringilla","Jynx","eatenBy"
"3608","Fringilla","Picoides","eatenBy"
"3609","Fringilla","Picoides","preyedUponBy"
"3610","Fringilla","Strix","eatenBy"
"3611","Garrulus","Hippolais","eats"
"3612","Garrulus","Jynx","eatenBy"
"3613","Garrulus","Lophophanes","eats"
"3614","Garrulus","Luscinia","eats"
"3615","Garrulus","Muscicapa","eats"
"3616","Garrulus","Parus","eats"
"3617","Garrulus","Periparus","eats"
"3618","Garrulus","Phoenicurus","eats"
"3619","Garrulus","Phylloscopus","eats"
"3620","Garrulus","Phylloscopus","preysOn"
"3621","Garrulus","Picoides","interactsWith"
"3622","Garrulus","Picoides","eatenBy"
"3623","Garrulus","Poecile","eats"
"3624","Garrulus","Prunella","eats"
"3625","Garrulus","Prunella","preysOn"
"3626","Garrulus","Pyrrhula","eats"
"3627","Garrulus","Regulus","eats"
"3628","Garrulus","Streptopelia","eats"
"3629","Garrulus","Strix","eatenBy"
"3630","Garrulus","Strix","interactsWith"
"3631","Garrulus","Sturnus","eats"
"3632","Garrulus","Sylvia","eats"
"3633","Garrulus","Sylvia","preysOn"
"3634","Garrulus","Troglodytes","eats"
"3635","Garrulus","Troglodytes","interactsWith"
"3636","Garrulus","Turdus","eats"
"3637","Garrulus","Turdus","preysOn"
"3638","Hippolais","Strix","eatenBy"
"3639","Jynx","Lophophanes","eats"
"3640","Jynx","Muscicapa","eats"
"3641","Jynx","Parus","eats"
"3642","Jynx","Periparus","eats"
"3643","Jynx","Phoenicurus","eats"
"3644","Jynx","Phylloscopus","eats"
"3645","Jynx","Picoides","eatenBy"
"3646","Jynx","Poecile","eats"
"3647","Jynx","Sitta","eats"
"3648","Jynx","Strix","eatenBy"
"3649","Jynx","Sturnus","eats"
"3650","Jynx","Sylvia","interactsWith"
"3651","Jynx","Troglodytes","eats"
"3652","Jynx","Turdus","eats"
"3653","Lophophanes","Picoides","eatenBy"
"3654","Lophophanes","Strix","eatenBy"
"3655","Muscicapa","Picoides","eatenBy"
"3656","Muscicapa","Strix","eatenBy"
"3657","Oriolus","Strix","eatenBy"
"3658","Periparus","Picoides","eatenBy"
"3659","Periparus","Strix","eatenBy"
"3660","Phoenicurus","Picoides","eatenBy"
"3661","Phoenicurus","Strix","eatenBy"
"3662","Phoenicurus","Sturnus","eatenBy"
"3663","Phylloscopus","Picoides","eatenBy"
"3664","Phylloscopus","Strix","eatenBy"
"3665","Picoides","Sylvia","preysOn"
"3666","Picus","Poecile","eats"
"3667","Picus","Sitta","eats"
"3668","Picus","Strix","eatenBy"
"3669","Picus","Sturnus","eats"
"3670","Picus","Sylvia","preysOn"
"3671","Picus","Troglodytes","eats"
"3672","Picus","Turdus","eats"
"3673","Picus","Turdus","preysOn"
"3674","Poecile","Strix","eatenBy"
"3675","Poecile","Strix","preyedUponBy"
"3676","Prunella","Strix","eatenBy"
"3677","Pyrrhula","Strix","eatenBy"
"3678","Scolopax","Strix","preyedUponBy"
"3679","Scolopax","Strix","eatenBy"
"3680","Strix","Sylvia","eats"
"3681","Strix","Sylvia","preysOn"
"3682","Strix","Tringa","eats"
"3683","Anthoxanthum","Campanula","interactsWith"
"3684","Anthoxanthum","Carex","interactsWith"
"3685","Anthoxanthum","Catabrosella","interactsWith"
"3686","Anthoxanthum","Deschampsia","interactsWith"
"3687","Anthoxanthum","Festuca","interactsWith"
"3688","Anthoxanthum","Hedysarum","interactsWith"
"3689","Anthoxanthum","Luzula","interactsWith"
"3690","Anthoxanthum","Minuartia","interactsWith"
"3691","Anthoxanthum","Pedicularis","interactsWith"
"3692","Anthoxanthum","Potentilla","interactsWith"
"3693","Anthoxanthum","Taraxacum","interactsWith"
"3694","Anthoxanthum","Tephroseris","interactsWith"
"3695","Anthoxanthum","Veronica","interactsWith"
"3696","Campanula","Carex","interactsWith"
"3697","Campanula","Festuca","interactsWith"
"3698","Campanula","Gentiana","interactsWith"
"3699","Campanula","Luzula","interactsWith"
"3700","Campanula","Minuartia","interactsWith"
"3701","Campanula","Pedicularis","interactsWith"
"3702","Campanula","Potentilla","interactsWith"
"3703","Campanula","Ranunculus","interactsWith"
"3704","Campanula","Sibbaldia","interactsWith"
"3705","Campanula","Taraxacum","interactsWith"
"3706","Campanula","Veronica","interactsWith"
"3707","Campanula","Viola","interactsWith"
"3708","Carex","Catabrosella","interactsWith"
"3709","Carex","Corydalis","interactsWith"
"3710","Carex","Deschampsia","interactsWith"
"3711","Carex","Festuca","interactsWith"
"3712","Carex","Galium","interactsWith"
"3713","Carex","Gentiana","interactsWith"
"3714","Carex","Hedysarum","interactsWith"
"3715","Carex","Luzula","interactsWith"
"3716","Carex","Minuartia","interactsWith"
"3717","Carex","Pedicularis","interactsWith"
"3718","Carex","Phleum","interactsWith"
"3719","Carex","Potentilla","interactsWith"
"3720","Carex","Potentilla","visitsFlowersOf"
"3721","Carex","Potentilla","hasHost"
"3722","Carex","Potentilla","adjacentTo"
"3723","Carex","Ranunculus","interactsWith"
"3724","Carex","Ranunculus","adjacentTo"
"3725","Carex","Sibbaldia","interactsWith"
"3726","Carex","Taraxacum","interactsWith"
"3727","Carex","Tephroseris","interactsWith"
"3728","Carex","Veronica","interactsWith"
"3729","Catabrosella","Deschampsia","interactsWith"
"3730","Catabrosella","Festuca","interactsWith"
"3731","Corydalis","Pedicularis","interactsWith"
"3732","Corydalis","Potentilla","interactsWith"
"3733","Corydalis","Ranunculus","interactsWith"
"3734","Corydalis","Tephroseris","interactsWith"
"3735","Corydalis","Veronica","hasHost"
"3736","Corydalis","Veronica","interactsWith"
"3737","Deschampsia","Festuca","interactsWith"
"3738","Deschampsia","Galium","interactsWith"
"3739","Deschampsia","Gentiana","interactsWith"
"3740","Deschampsia","Hedysarum","interactsWith"
"3741","Deschampsia","Luzula","interactsWith"
"3742","Deschampsia","Luzula","adjacentTo"
"3743","Deschampsia","Minuartia","interactsWith"
"3744","Deschampsia","Pedicularis","interactsWith"
"3745","Deschampsia","Phleum","interactsWith"
"3746","Deschampsia","Potentilla","interactsWith"
"3747","Deschampsia","Ranunculus","interactsWith"
"3748","Deschampsia","Sibbaldia","interactsWith"
"3749","Deschampsia","Veronica","interactsWith"
"3750","Festuca","Galium","interactsWith"
"3751","Festuca","Gentiana","interactsWith"
"3752","Festuca","Hedysarum","interactsWith"
"3753","Festuca","Luzula","interactsWith"
"3754","Festuca","Minuartia","interactsWith"
"3755","Festuca","Pedicularis","interactsWith"
"3756","Festuca","Phleum","interactsWith"
"3757","Festuca","Potentilla","interactsWith"
"3758","Festuca","Potentilla","adjacentTo"
"3759","Festuca","Ranunculus","interactsWith"
"3760","Festuca","Ranunculus","hostOf"
"3761","Festuca","Sibbaldia","interactsWith"
"3762","Festuca","Taraxacum","interactsWith"
"3763","Festuca","Tephroseris","interactsWith"
"3764","Festuca","Veronica","interactsWith"
"3765","Festuca","Viola","interactsWith"
"3766","Galium","Pedicularis","interactsWith"
"3767","Galium","Potentilla","interactsWith"
"3768","Galium","Ranunculus","interactsWith"
"3769","Galium","Taraxacum","interactsWith"
"3770","Galium","Tephroseris","interactsWith"
"3771","Galium","Veronica","interactsWith"
"3772","Galium","Viola","interactsWith"
"3773","Gentiana","Hedysarum","interactsWith"
"3774","Gentiana","Luzula","interactsWith"
"3775","Gentiana","Minuartia","interactsWith"
"3776","Gentiana","Pedicularis","interactsWith"
"3777","Gentiana","Potentilla","interactsWith"
"3778","Gentiana","Sibbaldia","interactsWith"
"3779","Gentiana","Taraxacum","interactsWith"
"3780","Gentiana","Tephroseris","interactsWith"
"3781","Gentiana","Veronica","interactsWith"
"3782","Hedysarum","Luzula","interactsWith"
"3783","Hedysarum","Pedicularis","interactsWith"
"3784","Hedysarum","Potentilla","interactsWith"
"3785","Hedysarum","Ranunculus","interactsWith"
"3786","Hedysarum","Taraxacum","interactsWith"
"3787","Luzula","Minuartia","interactsWith"
"3788","Luzula","Pedicularis","interactsWith"
"3789","Luzula","Phleum","interactsWith"
"3790","Luzula","Potentilla","interactsWith"
"3791","Luzula","Ranunculus","interactsWith"
"3792","Luzula","Sibbaldia","interactsWith"
"3793","Luzula","Taraxacum","interactsWith"
"3794","Luzula","Tephroseris","interactsWith"
"3795","Luzula","Veronica","interactsWith"
"3796","Luzula","Viola","interactsWith"
"3797","Minuartia","Pedicularis","interactsWith"
"3798","Minuartia","Potentilla","interactsWith"
"3799","Minuartia","Ranunculus","interactsWith"
"3800","Minuartia","Sibbaldia","interactsWith"
"3801","Minuartia","Taraxacum","interactsWith"
"3802","Minuartia","Veronica","interactsWith"
"3803","Minuartia","Viola","adjacentTo"
"3804","Pedicularis","Potentilla","interactsWith"
"3805","Pedicularis","Ranunculus","hasHost"
"3806","Pedicularis","Ranunculus","interactsWith"
"3807","Pedicularis","Sibbaldia","interactsWith"
"3808","Pedicularis","Taraxacum","visits"
"3809","Pedicularis","Tephroseris","interactsWith"
"3810","Pedicularis","Veronica","eats"
"3811","Phleum","Potentilla","interactsWith"
"3812","Phleum","Ranunculus","interactsWith"
"3813","Phleum","Sibbaldia","interactsWith"
"3814","Potentilla","Ranunculus","interactsWith"
"3815","Potentilla","Ranunculus","hostOf"
"3816","Potentilla","Sibbaldia","interactsWith"
"3817","Potentilla","Taraxacum","interactsWith"
"3818","Potentilla","Tephroseris","interactsWith"
